,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2002-09-12,0.8414999842643738,0.8565000295639038,0.8305000066757202,0.8374999761581421,0.8374999761581421,141302000,AMZN,1.4780115,0.8374999761581422,1.1102230246251565e-16,0.0
2002-09-17,0.8500000238418579,0.887499988079071,0.8385000228881836,0.8675000071525574,0.8675000071525574,172424000,AMZN,1.6799114,0.847000002861023,-0.020500004291534424,0.0
2002-09-20,0.8725000023841858,0.8820000290870667,0.7724999785423279,0.7929999828338623,0.7929999828338623,252112000,AMZN,1.3313818,0.9229999780654907,0.12999999523162842,0.0
2002-09-27,0.8424999713897705,0.8700000047683716,0.8410000205039978,0.8504999876022339,0.8504999876022339,140674000,AMZN,1.5615783,0.9520000219345093,0.10150003433227539,0.0
2002-10-10,0.8579999804496765,0.8985000252723694,0.8575000166893005,0.8980000019073486,0.8980000019073486,210572000,AMZN,1.5588187,0.9679999947547913,0.06999999284744263,0.0
2002-10-16,0.9135000109672546,0.9829999804496765,0.9125000238418579,0.9745000004768372,0.9745000004768372,174842000,AMZN,1.6864479,0.9670000076293945,-0.007499992847442627,0.0
2002-10-17,1.0049999952316284,1.0110000371932983,0.921500027179718,0.9369999766349792,0.9369999766349792,283618000,AMZN,1.7099394,0.9559999704360961,0.018999993801116832,0.0
2002-10-24,0.9975000023841858,1.0130000114440918,0.9900000095367432,0.9929999709129333,0.9929999709129333,258598000,AMZN,1.6480604,1.0605000257492065,0.0675000548362732,0.0
2002-10-30,0.9424999952316284,0.9610000252723694,0.9235000014305115,0.9539999961853027,0.9539999961853027,137776000,AMZN,1.8207105,1.1449999809265137,0.19099998474121094,0.0
2002-10-31,0.9514999985694885,0.9739999771118164,0.9424999952316284,0.9679999947547913,0.9679999947547913,136452000,AMZN,1.8442272,1.1699999570846558,0.2019999623298645,0.0
2002-11-04,0.9695000052452087,0.9904999732971191,0.9294999837875366,0.9390000104904175,0.9390000104904175,259270000,AMZN,1.6447366,1.212499976158142,0.2734999656677246,0.0
2002-11-06,0.9384999871253967,0.9695000052452087,0.9129999876022339,0.9670000076293945,0.9670000076293945,159468000,AMZN,1.66369,1.2039999961853027,0.2369999885559082,0.0
2002-11-15,1.0575000047683716,1.1174999475479126,1.0544999837875366,1.1104999780654907,1.1104999780654907,245168000,AMZN,1.7350038,1.0839999914169312,-0.02649998664855957,0.0
2002-11-27,1.1859999895095825,1.2120000123977661,1.1855000257492065,1.2039999961853027,1.2039999961853027,113320000,AMZN,1.9444268,1.0844999551773071,-0.1195000410079956,0.0
2002-12-06,1.0850000381469727,1.1345000267028809,1.0755000114440918,1.1304999589920044,1.1304999589920044,187870000,AMZN,1.8470534,0.9624999761581422,-0.1679999828338622,0.0
2002-12-18,1.1124999523162842,1.1130000352859497,1.0989999771118164,1.1050000190734863,1.1050000190734863,79856000,AMZN,1.8121121,1.065999984741211,-0.03900003433227539,0.0
2003-01-07,1.0414999723434448,1.087499976158142,1.0299999713897705,1.0774999856948853,1.0774999856948853,191364000,AMZN,1.6943042,1.1039999723434448,0.02649998664855957,0.0
2003-01-10,1.0479999780654907,1.0829999446868896,1.0405000448226929,1.065999984741211,1.065999984741211,151586000,AMZN,1.7876257,1.1080000400543213,0.04200005531311035,0.0
2003-01-29,1.0774999856948853,1.1174999475479126,1.0700000524520874,1.1039999723434448,1.1039999723434448,141138000,AMZN,1.8350257,1.0679999589920044,-0.03600001335144043,0.0
2003-02-03,1.097000002861023,1.121999979019165,1.090999960899353,1.1080000400543213,1.1080000400543213,103910000,AMZN,1.8186069,1.093999981880188,-0.0140000581741333,0.0
2003-02-04,1.097000002861023,1.1069999933242798,1.0785000324249268,1.1024999618530273,1.1024999618530273,96352000,AMZN,1.7733357,1.0820000171661377,-0.02049994468688965,0.0
2003-02-24,1.0820000171661377,1.1089999675750732,1.0820000171661377,1.0889999866485596,1.0889999866485596,138732000,AMZN,1.8088884,1.3274999856948853,0.23849999904632568,0.0
2003-02-26,1.0815000534057617,1.0989999771118164,1.0809999704360962,1.0820000171661377,1.0820000171661377,82426000,AMZN,1.7267194,1.3270000219345093,0.24500000476837158,0.0
2003-02-27,1.0829999446868896,1.0885000228881836,1.0125000476837158,1.0809999704360962,1.0809999704360962,101526000,AMZN,1.7150973,1.372499942779541,0.2914999723434448,0.0
2003-03-05,1.1039999723434448,1.13100004196167,1.1009999513626099,1.121000051498413,1.121000051498413,103208000,AMZN,1.8961458,1.3880000114440918,0.2669999599456787,0.0
2003-03-06,1.1160000562667847,1.1425000429153442,1.1059999465942383,1.1345000267028809,1.1345000267028809,108548000,AMZN,1.8921773,1.3884999752044678,0.2539999485015869,0.0
2003-03-14,1.2269999980926514,1.2450000047683716,1.2100000381469727,1.2354999780654907,1.2354999780654907,178156000,AMZN,1.8188958,1.3109999895095825,0.0755000114440918,0.0
2003-03-25,1.3125,1.3545000553131104,1.3105000257492065,1.3450000286102295,1.3450000286102295,144264000,AMZN,1.9733375,1.256500005722046,-0.0885000228881836,0.0
2003-03-28,1.3795000314712524,1.3975000381469727,1.3550000190734863,1.3589999675750732,1.3589999675750732,128740000,AMZN,2.088519,1.2625000476837158,-0.09649991989135742,0.0
2003-04-01,1.277500033378601,1.2795000076293945,1.253000020980835,1.2769999504089355,1.2769999504089355,195480000,AMZN,1.9828864,1.2714999914169312,-0.0054999589920043945,0.0
2003-04-04,1.3355000019073486,1.3415000438690186,1.2975000143051147,1.3109999895095825,1.3109999895095825,121456000,AMZN,2.0847507,1.4555000066757202,0.1445000171661377,0.0
2003-04-10,1.2714999914169312,1.2970000505447388,1.2389999628067017,1.2834999561309814,1.2834999561309814,186224000,AMZN,1.9794376,1.471500039100647,0.18800008296966553,0.0
2003-04-22,1.2545000314712524,1.284500002861023,1.2410000562667847,1.2790000438690186,1.2790000438690186,137372000,AMZN,1.95006,1.647500038146973,0.36849999427795455,0.0
2003-04-23,1.3200000524520874,1.3274999856948853,1.2680000066757202,1.2714999914169312,1.2714999914169312,177002000,AMZN,1.9793042,1.6299999952316284,0.35850000381469727,0.0
2003-04-28,1.4320000410079956,1.4594999551773071,1.4299999475479126,1.4555000066757202,1.4555000066757202,316020000,AMZN,2.4530063,1.5779999494552612,0.12249994277954102,0.0
2003-05-01,1.434000015258789,1.434999942779541,1.4075000286102295,1.4329999685287476,1.4329999685287476,153784000,AMZN,2.2655852,1.649999976158142,0.21700000762939453,0.0
2003-05-19,1.6349999904632568,1.6484999656677246,1.5700000524520874,1.5779999494552612,1.5779999494552612,195270000,AMZN,2.236305,1.7035000324249268,0.12550008296966553,0.0
2003-06-04,1.75,1.7799999713897705,1.7350000143051147,1.7695000171661377,1.7695000171661377,186668000,AMZN,2.4635112,1.7695000171661377,0.0,0.0
2003-06-06,1.8020000457763672,1.812999963760376,1.662500023841858,1.6675000190734863,1.6675000190734863,227618000,AMZN,2.3663518,1.8150000572204594,0.1475000381469731,0.0
2003-06-12,1.7649999856948853,1.7699999809265137,1.7354999780654907,1.7599999904632568,1.7599999904632568,140650000,AMZN,2.5392132,1.8960000276565552,0.13600003719329834,0.0
2003-06-16,1.7285000085830688,1.7925000190734863,1.7039999961853027,1.7920000553131104,1.7920000553131104,142558000,AMZN,2.5347917,2.0255000591278076,0.23350000381469727,0.0
2003-06-18,1.774999976158142,1.8619999885559082,1.7675000429153442,1.7925000190734863,1.7925000190734863,224136000,AMZN,2.441562,1.9125000238418581,0.1200000047683718,0.0
2003-07-02,1.8799999952316284,1.8945000171661377,1.8569999933242798,1.8925000429153442,1.8925000429153442,121722000,AMZN,2.5679405,2.065500020980835,0.17299997806549072,0.0
2003-07-11,1.9149999618530273,1.9149999618530273,1.8550000190734863,1.8825000524520874,1.8825000524520874,231198000,AMZN,2.4481373,2.0014998912811284,0.11899983882904097,0.0
2003-07-17,1.8574999570846558,1.8650000095367432,1.8020000457763672,1.815999984741211,1.815999984741211,152840000,AMZN,2.5362785,1.9505000114440918,0.13450002670288086,0.0
2003-07-29,2.0994999408721924,2.125,2.052999973297119,2.069499969482422,2.069499969482422,156510000,AMZN,2.8826625,2.178499937057495,0.10899996757507324,0.0
2003-07-31,2.067500114440918,2.0985000133514404,2.0334999561309814,2.0820000171661377,2.0820000171661377,179414000,AMZN,2.6890054,2.2850000858306885,0.20300006866455078,0.0
2003-08-07,1.9500000476837158,1.9670000076293945,1.9294999837875366,1.9505000114440918,1.9505000114440918,127910000,AMZN,2.8661106,2.296999931335449,0.3464999198913574,0.0
2003-08-12,1.9474999904632568,1.9980000257492065,1.9155000448226929,1.9924999475479126,1.9924999475479126,122570000,AMZN,2.7563286,2.309499979019165,0.31700003147125244,0.0
2003-08-13,2.012500047683716,2.0234999656677246,1.9854999780654907,2.010499954223633,2.010499954223633,143090000,AMZN,2.6915734,2.364500045776367,0.3540000915527344,0.0
2003-08-14,1.996000051498413,2.0185000896453857,1.9824999570846558,2.015000104904175,2.015000104904175,97006000,AMZN,2.6384263,2.325999975204468,0.3109998703002934,0.0
2003-08-20,2.1530001163482666,2.197000026702881,2.1505000591278076,2.187999963760376,2.187999963760376,134494000,AMZN,2.754836,2.2595000267028813,0.07150006294250533,0.0
2003-09-10,2.312999963760376,2.3615000247955322,2.302999973297119,2.311000108718872,2.311000108718872,160058000,AMZN,3.0191126,2.4560000896453857,0.14499998092651367,0.0
2003-09-11,2.309999942779541,2.317500114440918,2.2385001182556152,2.259500026702881,2.259500026702881,232262000,AMZN,2.914183,2.504499912261963,0.24499988555908203,0.0
2003-09-23,2.370500087738037,2.5460000038146973,2.367500066757202,2.5220000743865967,2.5220000743865967,405918000,AMZN,3.029081,2.995500087738037,0.47350001335144043,0.0
2003-10-06,2.6445000171661377,2.7119998931884766,2.629499912261963,2.7074999809265137,2.7074999809265137,155462000,AMZN,3.2982068,2.740999937057495,0.033499956130981445,0.0
2003-10-14,2.9049999713897705,2.999000072479248,2.890000104904175,2.995500087738037,2.995500087738037,199732000,AMZN,3.6312737,2.8429999351501465,-0.15250015258789062,0.0
2003-10-16,2.9079999923706055,2.995500087738037,2.9045000076293945,2.995500087738037,2.995500087738037,204222000,AMZN,3.504192,2.749500036239624,-0.24600005149841309,0.0
2003-10-29,2.8324999809265137,2.8575000762939453,2.799999952316284,2.8345000743865967,2.8345000743865967,175530000,AMZN,3.5074937,2.4765000343322754,-0.3580000400543213,0.0
2003-11-03,2.740000009536743,2.8399999141693115,2.7155001163482666,2.8369998931884766,2.8369998931884766,182622000,AMZN,3.3170156,2.5664999485015874,-0.2704999446868892,0.0
2003-11-21,2.450000047683716,2.4600000381469727,2.388000011444092,2.428999900817871,2.428999900817871,183868000,AMZN,3.1105413,2.52049994468689,0.091500043869019,0.0
2003-11-24,2.4639999866485596,2.572499990463257,2.432499885559082,2.566499948501587,2.566499948501587,212630000,AMZN,3.2573628,2.4749999046325684,-0.09150004386901855,0.0
2003-12-03,2.7049999237060547,2.7125000953674316,2.568000078201294,2.575500011444092,2.575500011444092,231416000,AMZN,3.1902592,2.6659998893737797,0.09049987792968794,0.0
2003-12-04,2.572499990463257,2.621500015258789,2.5374999046325684,2.5899999141693115,2.5899999141693115,204324000,AMZN,3.1624768,2.6735000610351567,0.08350014686584517,0.0
2003-12-11,2.4630000591278076,2.557499885559082,2.4595000743865967,2.5399999618530273,2.5399999618530273,188110000,AMZN,3.294444,2.6635000705718994,0.12350010871887207,0.0
2003-12-15,2.6024999618530273,2.612499952316284,2.502500057220459,2.5204999446868896,2.5204999446868896,193536000,AMZN,3.2363112,2.5950000286102295,0.07450008392333984,0.0
2003-12-17,2.4735000133514404,2.4804999828338623,2.3499999046325684,2.378999948501587,2.378999948501587,277136000,AMZN,2.9967854,2.579499959945679,0.20050001144409224,0.0
2003-12-29,2.689500093460083,2.691999912261963,2.6064999103546143,2.6735000610351562,2.6735000610351562,161138000,AMZN,3.1935635,2.809999942779541,0.13649988174438477,0.0
2003-12-31,2.6410000324249268,2.6740000247955322,2.619999885559082,2.63100004196167,2.63100004196167,106144000,AMZN,3.2958586,2.8554999828338623,0.22449994087219238,0.0
2004-01-13,2.633500099182129,2.749500036239624,2.620500087738037,2.745500087738037,2.745500087738037,290446000,AMZN,3.3879323,2.2695000171661377,-0.4760000705718994,0.0
2004-02-06,2.305500030517578,2.3364999294281006,2.2755000591278076,2.317500114440918,2.317500114440918,130162000,AMZN,3.255298,2.1484999656677246,-0.16900014877319336,0.0
2004-02-09,2.3375000953674316,2.3399999141693115,2.2850000858306885,2.2929999828338623,2.2929999828338623,122922000,AMZN,3.2113023,2.100500106811524,-0.19249987602233842,0.0
2004-02-10,2.2925000190734863,2.3125,2.2755000591278076,2.2795000076293945,2.2795000076293945,98980000,AMZN,3.1848428,2.1584999561309814,-0.12100005149841309,0.0
2004-02-11,2.2929999828338623,2.368000030517578,2.2769999504089355,2.3570001125335693,2.3570001125335693,157634000,AMZN,3.15041,2.219500064849854,-0.13750004768371538,0.0
2004-02-18,2.2679998874664307,2.2685000896453857,2.2320001125335693,2.243499994277954,2.243499994277954,159070000,AMZN,2.8926785,2.077500104904175,-0.1659998893737793,0.0
2004-02-25,2.125,2.1644999980926514,2.125,2.1470000743865967,2.1470000743865967,143056000,AMZN,2.8618696,2.1400001049041752,-0.006999969482421431,0.0
2004-02-26,2.1600000858306885,2.192500114440918,2.1500000953674316,2.182499885559082,2.182499885559082,119206000,AMZN,2.8587737,2.1505000591278076,-0.031999826431274414,0.0
2004-03-12,2.067500114440918,2.130500078201294,2.065000057220459,2.121999979019165,2.121999979019165,124476000,AMZN,2.8552442,2.304500102996826,0.18250012397766113,0.0
2004-03-15,2.11299991607666,2.140000104904175,2.0460000038146973,2.053999900817871,2.053999900817871,132244000,AMZN,2.8017054,2.3480000495910645,0.29400014877319336,0.0
2004-03-18,2.126499891281128,2.1600000858306885,2.1105000972747803,2.1505000591278076,2.1505000591278076,114486000,AMZN,2.8533323,2.404999971389771,0.25449991226196333,0.0
2004-03-31,2.192500114440918,2.200000047683716,2.1475000381469727,2.1640000343322754,2.1640000343322754,93498000,AMZN,2.8830988,2.443000078201294,0.27900004386901855,0.0
2004-04-02,2.299999952316284,2.3125,2.262500047683716,2.304500102996826,2.304500102996826,162962000,AMZN,2.9180624,2.362499952316284,0.05799984931945801,0.0
2004-04-07,2.309999942779541,2.3399999141693115,2.2695000171661377,2.2925000190734863,2.2925000190734863,91012000,AMZN,2.9273112,2.309499979019165,0.01699995994567871,0.0
2004-04-15,2.3489999771118164,2.380000114440918,2.299999952316284,2.3494999408721924,2.3494999408721924,112070000,AMZN,3.0288448,2.1570000648498535,-0.19249987602233887,0.0
2004-04-16,2.3524999618530273,2.3550000190734863,2.2664999961853027,2.2750000953674316,2.2750000953674316,167870000,AMZN,2.9455338,2.0950000286102295,-0.18000006675720215,0.0
2004-05-19,2.11899995803833,2.1635000705718994,2.073499917984009,2.0845000743865967,2.0845000743865967,147588000,AMZN,2.7724388,2.496999979019165,0.41249990463256836,0.0
2004-05-26,2.193000078201294,2.25,2.183500051498413,2.234499931335449,2.234499931335449,147952000,AMZN,2.881023,2.4800000190734868,0.24550008773803755,0.0
2004-06-15,2.4855000972747803,2.5299999713897705,2.4744999408721924,2.505500078201294,2.505500078201294,138250000,AMZN,3.2249894,2.549999952316284,0.044499874114990234,0.0
2004-06-21,2.4725000858306885,2.515000104904175,2.4625000953674316,2.4885001182556152,2.4885001182556152,89806000,AMZN,3.2455072,2.4800000190734868,-0.008500099182128462,0.0
2004-07-08,2.42549991607666,2.498500108718872,2.4235000610351562,2.4749999046325684,2.4749999046325684,200678000,AMZN,3.0313294,1.9290000200271604,-0.5459998846054079,0.0
2004-07-14,2.447499990463257,2.5199999809265137,2.444499969482422,2.4749999046325684,2.4749999046325684,101312000,AMZN,3.2679205,1.8559999465942383,-0.6189999580383301,0.0
2004-07-27,1.9600000381469727,1.9954999685287476,1.940000057220459,1.9555000066757202,1.9555000066757202,210698000,AMZN,3.0100722,1.9114999771118166,-0.04400002956390359,0.0
2004-07-28,1.9644999504089355,1.9785000085830688,1.86899995803833,1.8984999656677246,1.8984999656677246,203672000,AMZN,2.8505976,1.9680000543594365,0.06950008869171187,0.0
2004-08-13,1.8279999494552612,1.850000023841858,1.7934999465942383,1.80649995803833,1.80649995803833,99622000,AMZN,2.5630577,1.937000036239624,0.13050007820129395,0.0
2004-08-19,2.013000011444092,2.0239999294281006,1.8174999952316284,1.93149995803833,1.93149995803833,253922000,AMZN,2.4913018,1.9285000562667851,-0.002999901771544966,0.0
2004-09-10,1.906499981880188,1.940000057220459,1.8949999809265137,1.9285000562667847,1.9285000562667847,92690000,AMZN,2.648642,2.0234999656677246,0.09499990940093994,0.0
2004-09-13,1.9565000534057617,2.002000093460083,1.940999984741211,2.000499963760376,2.000499963760376,161304000,AMZN,2.7160404,2.05049991607666,0.04999995231628418,0.0
2004-09-21,2.178499937057495,2.188499927520752,2.1384999752044678,2.1644999980926514,2.1644999980926514,133910000,AMZN,2.8112738,2.010999917984009,-0.15350008010864258,0.0
2004-09-23,2.066499948501587,2.109999895095825,2.055500030517578,2.0915000438690186,2.0915000438690186,148220000,AMZN,2.7061746,1.9550000429153447,-0.13650000095367387,0.0
2004-10-05,2.0420000553131104,2.0625,2.0285000801086426,2.0480000972747803,2.0480000972747803,102680000,AMZN,2.7994404,1.691499948501587,-0.35650014877319336,0.0
2004-10-18,1.9114999771118164,1.9735000133514404,1.8945000171661377,1.9635000228881836,1.9635000228881836,161864000,AMZN,2.653825,1.866000056266785,-0.0974999666213987,0.0
2004-10-20,1.905500054359436,1.9294999837875366,1.8895000219345093,1.9175000190734863,1.9175000190734863,135970000,AMZN,2.5767307,1.9045000076293945,-0.013000011444091797,0.0
2004-10-22,1.8109999895095825,1.840000033378601,1.649999976158142,1.7300000190734863,1.7300000190734863,670886000,AMZN,2.4646783,2.0230000019073486,0.2929999828338623,0.0
2004-11-03,1.8589999675750732,1.88100004196167,1.777999997138977,1.7960000038146973,1.7960000038146973,204164000,AMZN,2.3937063,1.9375,0.14149999618530273,0.0
2004-11-12,1.9524999856948853,2.046999931335449,1.9500000476837158,2.0230000019073486,2.0230000019073486,231920000,AMZN,2.5644584,1.9744999408721928,-0.048500061035155806,0.0
2004-11-15,2.0230000019073486,2.075000047683716,2.009000062942505,2.0445001125335693,2.0445001125335693,207324000,AMZN,2.580427,1.909999966621399,-0.1345001459121704,0.0
2004-11-16,2.0250000953674316,2.0329999923706055,1.9874999523162842,2.003499984741211,2.003499984741211,128026000,AMZN,2.652155,1.9359999895095825,-0.06749999523162842,0.0
2004-11-17,2.0199999809265137,2.0295000076293945,1.9769999980926514,1.9950000047683716,1.9950000047683716,136872000,AMZN,2.7043264,1.9910000562667847,-0.003999948501586914,0.0
2004-11-26,1.9474999904632568,1.9670000076293945,1.9444999694824219,1.9544999599456787,1.9544999599456787,46754000,AMZN,2.7299578,2.0004999637603764,0.04600000381469771,0.0
2004-12-03,2.0179998874664307,2.0230000019073486,1.9769999980926514,2.004499912261963,2.004499912261963,164954000,AMZN,2.6257536,2.1124999523162846,0.10800004005432173,0.0
2004-12-09,1.9199999570846558,1.997499942779541,1.9084999561309814,1.9910000562667847,1.9910000562667847,148934000,AMZN,2.6850424,2.214499950408936,0.22349989414215132,0.0
2004-12-13,1.9665000438690186,2.0139999389648438,1.940999984741211,1.9915000200271606,1.9915000200271606,121042000,AMZN,2.725617,2.10700011253357,0.11550009250640914,0.0
2004-12-20,1.996500015258789,2.0244998931884766,1.940500020980835,1.9474999904632568,1.9474999904632568,144314000,AMZN,2.6029317,2.0820000171661377,0.13450002670288086,0.0
2004-12-21,1.9420000314712524,1.9709999561309814,1.9320000410079956,1.969499945640564,1.969499945640564,104588000,AMZN,2.6212182,2.115000009536743,0.1455000638961792,0.0
2004-12-23,1.9670000076293945,1.9759999513626099,1.9459999799728394,1.9464999437332153,1.9464999437332153,64136000,AMZN,2.7130666,2.227499961853028,0.28100001811981246,0.0
2004-12-27,1.9759999513626099,2.1465001106262207,1.9735000133514404,2.112499952316284,2.112499952316284,445784000,AMZN,2.8266864,2.2290000915527344,0.1165001392364502,0.0
2004-12-28,2.194999933242798,2.25600004196167,2.174999952316284,2.2314999103546143,2.2314999103546143,504756000,AMZN,2.9563026,2.197999954223633,-0.033499956130981445,0.0
2005-01-12,2.07450008392334,2.124000072479248,2.0409998893737793,2.115000009536743,2.115000009536743,161446000,AMZN,2.9875283,1.7875000238418584,-0.3274999856948848,0.0
2005-01-24,2.072000026702881,2.0975000858306885,2.015500068664551,2.0190000534057617,2.0190000534057617,193918000,AMZN,2.766161,1.801499962806702,-0.21750009059905961,0.0
2005-01-25,2.0320000648498535,2.072000026702881,2.0225000381469727,2.046999931335449,2.046999931335449,180558000,AMZN,2.769076,1.8070000410079958,-0.2399998903274534,0.0
2005-01-28,2.1045000553131104,2.1500000953674316,2.0764999389648438,2.1110000610351562,2.1110000610351562,123048000,AMZN,2.8483465,1.7654999494552615,-0.3455001115798948,0.0
2005-01-31,2.121999979019165,2.1710000038146973,2.121500015258789,2.1610000133514404,2.1610000133514404,126406000,AMZN,2.8539686,1.7359999418258667,-0.42500007152557373,0.0
2005-02-01,2.1500000953674316,2.1635000705718994,2.11899995803833,2.124000072479248,2.124000072479248,135230000,AMZN,2.7685704,1.707000017166138,-0.41700005531311013,0.0
2005-02-08,1.7769999504089355,1.8259999752044678,1.7764999866485596,1.815000057220459,1.815000057220459,192050000,AMZN,3.0399668,1.7749999761581425,-0.04000008106231645,0.0
2005-02-10,1.8035000562667847,1.8055000305175781,1.7764999866485596,1.7890000343322754,1.7890000343322754,159648000,AMZN,2.5683157,1.7925000190734866,0.0034999847412111595,0.0
2005-02-24,1.6829999685287476,1.7424999475479126,1.6829999685287476,1.7345000505447388,1.7345000505447388,167784000,AMZN,2.4517334,1.6985000371932986,-0.03600001335144021,0.0
2005-03-09,1.7869999408721924,1.7964999675750732,1.7450000047683716,1.7699999809265137,1.7699999809265137,148246000,AMZN,2.3331864,1.7135000228881838,-0.056499958038329856,0.0
2005-03-14,1.7335000038146973,1.7374999523162842,1.7000000476837158,1.7300000190734863,1.7300000190734863,108670000,AMZN,2.4880004,1.7640000581741333,0.03400003910064697,0.0
2005-03-21,1.7105000019073486,1.7315000295639038,1.6770000457763672,1.683500051498413,1.683500051498413,121688000,AMZN,2.3892875,1.7315000295639038,0.04799997806549072,0.0
2005-03-24,1.6699999570846558,1.694000005722046,1.6434999704360962,1.6440000534057617,1.6440000534057617,106746000,AMZN,2.4100194,1.6510000228881836,0.006999969482421875,0.0
2005-04-04,1.7000000476837158,1.7589999437332153,1.690500020980835,1.75,1.75,146844000,AMZN,2.4126484,1.6764999628067017,-0.07350003719329834,0.0
2005-04-19,1.659000039100647,1.6684999465942383,1.6004999876022339,1.6390000581741333,1.6390000581741333,132388000,AMZN,2.3596904,1.7115000486373901,0.07249999046325684,0.0
2005-04-25,1.656499981880188,1.6794999837875366,1.652500033378601,1.6764999628067017,1.6764999628067017,84908000,AMZN,2.3368018,1.7269999980926516,0.05050003528594993,0.0
2005-04-26,1.6714999675750732,1.6990000009536743,1.628999948501587,1.6354999542236328,1.6354999542236328,279386000,AMZN,2.2703068,1.7365000247955322,0.10100007057189941,0.0
2005-05-16,1.7015000581741333,1.7384999990463257,1.6959999799728394,1.7269999980926514,1.7269999980926514,85614000,AMZN,2.5542536,1.7675000429153447,0.040500044822693315,0.0
2005-05-18,1.7404999732971191,1.7984999418258667,1.7365000247955322,1.7664999961853027,1.7664999961853027,191150000,AMZN,2.4591258,1.759999990463257,-0.006500005722045676,0.0
2005-05-24,1.7740000486373901,1.778499960899353,1.756500005722046,1.7769999504089355,1.7769999504089355,118292000,AMZN,2.4412146,1.7619999647140507,-0.01499998569488481,0.0
2005-05-27,1.7610000371932983,1.777500033378601,1.7575000524520874,1.774999976158142,1.774999976158142,65742000,AMZN,2.4138768,1.784500002861023,0.00950002670288086,0.0
2005-05-31,1.7680000066757202,1.8020000457763672,1.7645000219345093,1.7755000591278076,1.7755000591278076,98604000,AMZN,2.3937173,1.7690000534057615,-0.0065000057220461205,0.0
2005-06-13,1.7335000038146973,1.7704999446868896,1.7324999570846558,1.743499994277954,1.743499994277954,78240000,AMZN,2.4269052,1.7039999961853027,-0.03949999809265137,0.0
2005-06-21,1.7799999713897705,1.7905000448226929,1.7640000581741333,1.7690000534057617,1.7690000534057617,89142000,AMZN,2.478596,1.825500011444092,0.0564999580383303,0.0
2005-06-28,1.7300000190734863,1.7315000295639038,1.6794999837875366,1.6855000257492065,1.6855000257492065,140686000,AMZN,2.375431,1.9084999561309812,0.22299993038177468,0.0
2005-07-06,1.7005000114440918,1.7200000286102295,1.6929999589920044,1.7029999494552612,1.7029999494552612,87944000,AMZN,2.3328888,2.182499885559082,0.4794999361038208,0.0
2005-07-11,1.7359999418258667,1.784000039100647,1.7300000190734863,1.7795000076293945,1.7795000076293945,103320000,AMZN,2.4097276,2.2465000152587895,0.467000007629395,0.0
2005-07-12,1.7745000123977661,1.8270000219345093,1.7730000019073486,1.815500020980835,1.815500020980835,117544000,AMZN,2.4572194,2.3255000114440922,0.5099999904632573,0.0
2005-08-16,2.244999885559082,2.246999979019165,2.2100000381469727,2.2135000228881836,2.2135000228881836,72502000,AMZN,3.0682604,2.1865000724792485,-0.026999950408935103,0.0
2005-08-18,2.194000005722046,2.194999933242798,2.17549991607666,2.186500072479248,2.186500072479248,72086000,AMZN,2.890483,2.147500038146973,-0.03900003433227495,0.0
2005-08-19,2.180000066757202,2.188499927520752,2.1665000915527344,2.186000108718872,2.186000108718872,66478000,AMZN,2.8574286,2.2249999046325684,0.03899979591369629,0.0
2005-08-22,2.180500030517578,2.2135000228881836,2.1470000743865967,2.188499927520752,2.188499927520752,107482000,AMZN,2.8313665,2.196500062942505,0.00800013542175293,0.0
2005-08-30,2.119499921798706,2.135499954223633,2.0980000495910645,2.124500036239624,2.124500036239624,77484000,AMZN,2.7811985,2.0625,-0.06200003623962402,0.0
2005-08-31,2.121999979019165,2.140500068664551,2.1019999980926514,2.134999990463257,2.134999990463257,67384000,AMZN,2.7729113,2.1040000915527344,-0.03099989891052246,0.0
2005-09-01,2.125999927520752,2.1484999656677246,2.0875000953674316,2.0920000076293945,2.0920000076293945,88580000,AMZN,2.7330704,2.109499931335449,0.017499923706054688,0.0
2005-09-02,2.0999999046325684,2.1024999618530273,2.052000045776367,2.075500011444092,2.075500011444092,80542000,AMZN,2.7359662,2.167000055313111,0.091500043869019,0.0
2005-09-09,2.1494998931884766,2.1600000858306885,2.140500068664551,2.1475000381469727,2.1475000381469727,65774000,AMZN,2.837269,2.265000104904175,0.11750006675720215,0.0
2005-09-19,2.131500005722046,2.1714999675750732,2.1085000038146973,2.137500047683716,2.137500047683716,68806000,AMZN,2.928106,2.187999963760376,0.050499916076660156,0.0
2005-09-21,2.0924999713897705,2.131999969482422,2.0625,2.0625,2.0625,106276000,AMZN,2.890194,2.1275000572204594,0.06500005722045943,0.0
2005-09-26,2.122499942779541,2.1710000038146973,2.119999885559082,2.1670000553131104,2.1670000553131104,112328000,AMZN,2.8453202,2.250999927520752,0.0839998722076416,0.0
2005-10-03,2.2664999961853027,2.3294999599456787,2.257999897003174,2.30049991607666,2.30049991607666,116584000,AMZN,2.885186,2.346499919891358,0.04600000381469771,0.0
2005-10-05,2.245500087738037,2.2644999027252197,2.194499969482422,2.2244999408721924,2.2244999408721924,129054000,AMZN,2.8021917,1.9874999523162846,-0.23699998855590776,0.0
2005-10-14,2.1500000953674316,2.19350004196167,2.117000102996826,2.189500093460083,2.189500093460083,91552000,AMZN,2.8583567,2.0545001029968266,-0.1349999904632564,0.0
